customer_id,recipe_name,match_pct,have_items,need_items,minutes
WMT_00074,Blarney Grilled Cheese   Chutney Sandwich,25.0,butter,"cheese, major grey chutney, sandwich bread",8
WMT_00074,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00075,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00075,Mcgriddle  Pancakes Breakfast Sandwich,16.7,milk,"american cheese, bacon, bisquick, egg, syrup",15
WMT_00075,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00076,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00076,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00076,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00077,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00077,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00077,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00078,Avocado Mashed Potatoes,42.9,"lemon, pepper, potatoes","avocados, butter, garlic cloves, salt",30
WMT_00078,Creamed  Spinach,25.0,onion,"frozen spinach, parmesan cheese, yogurt",12
WMT_00078,African Tilapia,12.5,onion,"bell pepper, cayenne, lemon, juice of, salt, tilapia fillets, vegetable oil, vinegar",45
WMT_00079,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00079,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00079,Avocado Cheddar Grilled Cheese,50.0,"avocado, butter","cheddar cheese, whole wheat bread",7
WMT_00080,Berry Healthy Smoothie  High Protein,25.0,milk,"blackberry, blueberries, greek yogurt",6
WMT_00080,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00080,Browned Butter And Hazelnut Mashed Potatoes,14.3,milk,"black pepper, greek yogurt, hazelnuts, kosher salt, russet potatoes, unsalted butter",40
WMT_00081,Buffalo French Fries,20.0,garlic,"frozen french fries, hot sauce, margarine, salt",25
WMT_00081,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00081,Buffalo Fries,0.0,,"blue cheese, butter, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_00082,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00082,Banana Oat Breakfast Smoothie,50.0,"milk, yogurt","banana, oats",5
WMT_00082,Breakfast Cranachan,0.0,,"cereal, greek yogurt, raspberries",15
WMT_00083,American Goulash,0.0,,"breadcrumbs, butter, diced tomatoes, ground beef, macaroni, onion, pepper, salt, tomato soup",60
WMT_00083,Best Ever Homemade Chili,7.7,sugar,"campbell's tomato soup, chili hot beans, chili powder, diced tomatoes, emeril's original essence, green pepper, ground chuck, heinz ketchup, onion, pink kidney beans, tabasco sauce, tomato sauce",35
WMT_00083,Bacon And Tomato Spaghetti,0.0,,"bacon, condensed tomato soup, spaghetti noodles",12
WMT_00084,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00084,Amaretto Stone Sour,0.0,,"amaretto, orange juice, sour mix",1
WMT_00084,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00085,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00085,Blackened Tilapia,0.0,,"all-purpose flour, canola oil, creole seasoning, milk, tilapia fillets",45
WMT_00085,Breakfast Bananas,0.0,,"bananas, creamy peanut butter, honey nut cheerios, milk",10
WMT_00086,Baked Pasta,0.0,,"cottage cheese, egg, ground beef, mozzarella cheese, onion, parmesan cheese, penne pasta, spaghetti sauce",45
WMT_00086,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_00086,Caramelized Chicken,0.0,,"cherry tomatoes, chicken drumsticks, chili paste, dried oregano, maple syrup, olive oil, ponzu sauce, red wine vinegar, sweet onions, tomato ketchup, worcestershire sauce",60
WMT_00087,Avocado Banana Salad,75.0,"avocado, bananas, onion",mayonnaise,10
WMT_00087,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00087,Broccoli Ala Ritz Casserole,0.0,,"frozen broccoli florets, margarine, ritz crackers, velveeta cheese",25
WMT_00088,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00088,Broiled Salmon With Bacon,20.0,bacon,"balsamic vinegar, fresh ground pepper, salmon fillet, salt",13
WMT_00088,Asian Tilapia,0.0,,"crushed pineapple, green onions, soy sauce, tilapia fillets",15
WMT_00089,Broccoli Ala Ritz Casserole,0.0,,"frozen broccoli florets, margarine, ritz crackers, velveeta cheese",25
WMT_00089,Bacon And Potato Frittata,0.0,,"bacon, black pepper, cheddar cheese, eggs, frozen broccoli florets, onion, potatoes, salt, water",25
WMT_00089,Broccoli Cheddar Chicken Bundles,0.0,,"bacon, boneless skinless chicken thighs, cheddar cheese, frozen broccoli florets, shake-n-bake",40
WMT_00090,German  Barbecued Carrots,25.0,sugar,"bacon, carrot, tomato soup",55
WMT_00090,Baked Pasta,0.0,,"cottage cheese, egg, ground beef, mozzarella cheese, onion, parmesan cheese, penne pasta, spaghetti sauce",45
WMT_00090,Aunt Pat S Spaghetti Casserole,20.0,"cheese, spaghetti","cream of mushroom soup, garlic clove, green pepper, ground beef, margarine, onion, tomato soup, water",60
WMT_00091,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00091,Bacon Cheese Fries,20.0,bacon,"cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00091,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,20.0,bacon,"frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_00092,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00092,Baked Cheese Fries,0.0,,"bacon, frozen french fries, jalapeno, milk, processed cheese, ranch dressing, roma tomatoes",30
WMT_00092,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00093,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00093,Boston Iced Tea,0.0,,"frozen cranberry juice concentrate, tea bags, water, white sugar",35
WMT_00093,Bacon Broccoli Cheese Ball,0.0,,"bacon, broccoli floret, cheddar cheese, cracker, pepper, philadelphia cream cheese",15
WMT_00094,Apple Julep,0.0,,"apple juice, fresh mint leaves, lemon juice, orange juice, pineapple juice",5
WMT_00094,Baby S Jungle Juice,0.0,,"apple juice, baby banana puree, orange juice, plain yogurt",10
WMT_00094,Apple Glazed Stuffed Pork Chops,7.7,apple,"apple juice, butter, cinnamon raisin bread, cornstarch, ground cinnamon, orange juice, orange zest, pecans, pepper, pork ribs, salt, sugar",90
WMT_00095,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00095,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00095,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00096,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00096,Blarney Grilled Cheese   Chutney Sandwich,25.0,butter,"cheese, major grey chutney, sandwich bread",8
WMT_00096,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00097,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00097,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00097,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00098,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00098,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00098,Abuelito Wato S Grilled Cheese,25.0,butter,"gouda cheese, sandwich bread, tomatoes",12
WMT_00099,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00099,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00099,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_00100,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00100,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00100,Amaretto Stone Sour,0.0,,"amaretto, orange juice, sour mix",1
WMT_00101,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00101,Broccoli Ala Ritz Casserole,0.0,,"frozen broccoli florets, margarine, ritz crackers, velveeta cheese",25
WMT_00101,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00102,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00102,Baked Tilapia Amandine,20.0,butter,"almonds, creole seasoning, lemon juice, tilapia fillets",30
WMT_00102,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00103,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_00103,American Goulash,0.0,,"breadcrumbs, butter, diced tomatoes, ground beef, macaroni, onion, pepper, salt, tomato soup",60
WMT_00103,Bacon Cheeseburger Pasta,0.0,,"bacon, barbecue sauce, cheddar cheese, condensed tomato soup, ground beef, penne pasta, prepared mustard",20
WMT_00104,A  Different  Fruit Dip,16.7,sugar,"cream cheese, iced tea mix powder, orange juice, orange rind, vanilla extract",10
WMT_00104,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00104,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00105,Banana Rum Pancakes,9.1,bananas,"baking powder, eggs, flour, granola cereal, light rum, milk, salt, sugar, vanilla extract, vegetable oil",40
WMT_00105,Banana Muffins With Crunchy Granola Topping,8.3,bananas,"all-purpose flour, baking powder, baking soda, eggs, granola cereal, ground cinnamon, ground nutmeg, salt, sugar, vanilla extract, vegetable oil",40
WMT_00105,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00106,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00106,Artichoke Dip That S Always In Demand,0.0,,"artichoke hearts packed in oil, garlic cloves, mayonnaise, parmesan cheese, round sourdough loaf",20
WMT_00106,Grey Cup  Sourdough,0.0,,"cheddar cheese, corned beef, cream cheese, diced green chilies, green onion, pimientos, round sourdough loaf, sour cream, worcestershire sauce",75
WMT_00107,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00107,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00107,Breaded Oysters,0.0,,"breadcrumbs, eggs, lemon slices, margarine, oyster, pepper, salt, tartar sauce, water, wax paper",55
WMT_00108,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00108,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00108,Baked French Fry Crispy,0.0,,"fresh parsley, frozen french fries, garlic, half-and-half, pepper, salt, sharp cheddar cheese",70
WMT_00109,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00109,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00109,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_00110,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00110,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00110,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_00111,Amazing Gravy,66.7,"broth, flour",salt and pepper,12
WMT_00111,Basic Recipe For Phyllo Dough,25.0,flour,"olive oil, salt, water",30
WMT_00111,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_00112,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00112,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00112,Buffalo Fries,0.0,,"blue cheese, butter, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_00113,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00113,Baked Cheese Fries,0.0,,"bacon, frozen french fries, jalapeno, milk, processed cheese, ranch dressing, roma tomatoes",30
WMT_00113,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00114,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00114,Broiled Salmon With Bacon,20.0,bacon,"balsamic vinegar, fresh ground pepper, salmon fillet, salt",13
WMT_00114,Broccoli Ala Ritz Casserole,0.0,,"frozen broccoli florets, margarine, ritz crackers, velveeta cheese",25
WMT_00115,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00115,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00115,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_00116,Amy S Chicken Cobb Salad,50.0,"cucumber, spinach, tomatoes","blue cheese, cooked chicken, mushrooms",10
WMT_00116,Asian Noodle Bowl With Sesame Salmon,9.1,cucumber,"carrots, cilantro, green onion, red onion, rice wine vinegar, roma tomatoes, sesame seeds, skinless salmon fillet, teriyaki sauce, vermicelli",40
WMT_00116,Angel S Tomato Cucumber Salad,40.0,"cucumber, tomatoes","fat-free mayonnaise, red onion, salt",70
WMT_00117,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00117,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00117,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00118,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00118,Amaretto Stone Sour,0.0,,"amaretto, orange juice, sour mix",1
WMT_00118,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00119,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00119,Abuelito Wato S Grilled Cheese,0.0,,"butter, gouda cheese, sandwich bread, tomatoes",12
WMT_00119,Bacon Roll Ups,0.0,,"bacon, cream cheese, dried parsley, garlic powder, sandwich bread",45
WMT_00120,Bacon Cheeseburger Pasta,0.0,,"bacon, barbecue sauce, cheddar cheese, condensed tomato soup, ground beef, penne pasta, prepared mustard",20
WMT_00120,A1 Steak Sauce    Clone   Copycat   Homemade Substitute,0.0,,"dijon mustard, heinz chili sauce, heinz ketchup, orange juice, orange rind, raisins, soy sauce, white vinegar",10
WMT_00120,Antoinette S Holiday Potato Chip Cookies,20.0,sugar,"butter, flour, potato chips, vanilla",35
WMT_00121,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00121,57 Zesty Honey Chicken,0.0,,"boneless skinless chicken breast, boneless skinless chicken thighs, garlic powder, heinz 57 steak sauce, honey, hot pepper sauce",25
WMT_00121,Breakfast Blintz Souffle,0.0,,"all-purpose flour, baking powder, butter, cream cheese, egg yolks, eggs, fruit, greek yogurt, orange juice, ricotta cheese, sugar, vanilla",70
WMT_00122,Aunt Pittypat S Caramel Icing,0.0,,"butter, dark brown sugar, granulated sugar, milk",40
WMT_00122,Bisquick S Cowboy Casserole,0.0,,"80% lean ground beef, baked beans, barbecue sauce, bisquick baking mix, butter, cheddar cheese, milk",45
WMT_00122,Basic Tea Jelly,20.0,sugar,"juice, liquid pectin, tea bags, water",60
WMT_00123,Baked Pasta,0.0,,"cottage cheese, egg, ground beef, mozzarella cheese, onion, parmesan cheese, penne pasta, spaghetti sauce",45
WMT_00123,Balsamic Tossed Pasta With Fresh Tomato  Arugula  And Mozzarella,11.1,tomatoes,"arugula, balsamic vinegar, extra virgin olive oil, fresh ground pepper, fresh mozzarella cheese, garlic cloves, penne pasta, sea salt",45
WMT_00123,All In One Spaghetti Frittata,12.5,spaghetti,"diced tomatoes, eggs, fresh mushrooms, olive oil, onion, part-skim mozzarella cheese, zucchini",30
WMT_00124,Applesauce Oat Crunch,0.0,,"applesauce, brown sugar, butter, flour, ground cinnamon, lemon juice, nutmeg, old fashioned oats, sugar",40
